sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,weight,status,visibility,tax_class_name,qty,is_in_stock,url_key,meta_title,meta_description,meta_keywords,manufacturer,image,small_image,thumbnail,additional_images
290 TP VH,Default,simple,Categorias/Bauletos/Bauletos 29 L,base,BAULETO AWA MODELO PROSS 29 LITROS COM TAMPA VINHO PEROLIZADO ,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11721.jpg,catalog/products/11721.jpg,catalog/products/11721.jpg,catalog/products/11721.jpg
290 VH,Default,simple,Categorias/Bauletos/Bauletos 29 L,base,BAULETO AWA MODELO PROSS 29 LITROS VINHO PEROLIZADO ,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11722.jpg,catalog/products/11722.jpg,catalog/products/11722.jpg,catalog/products/11722.jpg
3097 CR,Default,simple,Categorias/Protetores De Carter/Cromado,base,PROTETOR DE CARTER XRE 300 MOD. 10/23 - CROMADO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11970.jpg,catalog/products/11970.jpg,catalog/products/11970.jpg,"catalog/products/11725.jpg,catalog/products/11970.jpg"
3122,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO CG 160 TITAN MODELO 25 PRETO (MACICO),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11877.jpg,catalog/products/11877.jpg,catalog/products/11877.jpg,catalog/products/11877.jpg
410 BLACK,Default,simple,Categorias/Bauletos/Bauletos 41 L,base,BAULETO AWA MODELO PROOS 41 LITROS COM TAMPA PRETO BRILHANTE VERSAO LENTE BLACK,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11735.jpg,catalog/products/11735.jpg,catalog/products/11735.jpg,catalog/products/11735.jpg
410 TP VH,Default,simple,Categorias/Bauletos/Bauletos 41 L,base,BAULETO AWA MODELO PROOS 41 LITROS COM TAMPA VINHO PEROLIZADO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11736.jpg,catalog/products/11736.jpg,catalog/products/11736.jpg,catalog/products/11736.jpg
410 VH,Default,simple,Categorias/Bauletos/Bauletos 41 L,base,BAULETO AWA MODELO PROOS 41 LITROS VINHO PEROLIZADO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11737.jpg,catalog/products/11737.jpg,catalog/products/11737.jpg,catalog/products/11737.jpg
L290 DIR,Default,simple,Categorias/Bauletos/Acessórios Para Bau,base,LENTE SUPERIOR RUBI DIREITA,,,0.01,,,,0.05000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10298.jpg,catalog/products/10298.jpg,catalog/products/10298.jpg,catalog/products/10298.jpg
L290 ESQ,Default,simple,Categorias/Bauletos/Acessórios Para Bau,base,LENTE SUPERIOR RUBI ESQUERDA,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10299.jpg,catalog/products/10299.jpg,catalog/products/10299.jpg,catalog/products/10299.jpg
L340 DIR,Default,simple,Categorias/Bauletos/Acessórios Para Bau,base,LENTE SUPERIOR RUBI DIREITA Awa,,,0.01,,,,0.01000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10300.jpg,catalog/products/10300.jpg,catalog/products/10300.jpg,catalog/products/10300.jpg
L340 ESQ,Default,simple,Categorias/Bauletos/Acessórios Para Bau,base,LENTE SUPERIOR RUBI ESQUERDA Awa,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10301.jpg,catalog/products/10301.jpg,catalog/products/10301.jpg,catalog/products/10301.jpg
L410 DIR,Default,simple,Categorias/Bauletos/Acessórios Para Bau,base,LENTE SUPERIOR RUBI DIREITA Awa Motos,,,0.01,,,,0.05000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10302.jpg,catalog/products/10302.jpg,catalog/products/10302.jpg,catalog/products/10302.jpg
L410 ESQ,Default,simple,Categorias/Bauletos/Acessórios Para Bau,base,LENTE SUPERIOR RUBI ESQUERDA – Awa  Motos,,,0.01,,,,0.05000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/10303.jpg,catalog/products/10303.jpg,catalog/products/10303.jpg,catalog/products/10303.jpg
684,Default,simple,Categorias/Retrovisores/Esporte Mini,base,RETROVISOR XRE 300 SAHARA MOD. 24/25 / XR300L TORNADO MOD. 25 DIR/ESQ (ROSCA ESQUERDA),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11881.jpg,catalog/products/11881.jpg,catalog/products/11881.jpg,"catalog/products/684-site-3.jpg,catalog/products/684-site-2.jpg,catalog/products/11881.jpg"
3104,Default,simple,Categorias/Bagageiros,base,BAGAGEIRO YAMAHA FZ15 MODELO 22/24 PRETO (MACICO),,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11726.jpg,catalog/products/11726.jpg,catalog/products/11726.jpg,catalog/products/11726.jpg
669,Default,simple,Categorias/Retrovisores/Esportivos,base,RETROVISOR BMW GS 650/800 HASTE 90° PADRAO YAM. DIR/ESQ,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11750.jpg,catalog/products/11750.jpg,catalog/products/11750.jpg,catalog/products/11750.jpg
2385,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDON CG CARGO 160 MODELO ORIGINAL 17/23 CROMADO COM PESO,"APLICAÇÕES:
CG FAN 160 (16/23)
CG TITAN 160 (16/23)
CG START 160 (17/23)",,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11812.jpg,catalog/products/11812.jpg,catalog/products/11812.jpg,catalog/products/11812.jpg
2388,Default,simple,,base,GUIDAO CB 300F TWISTER MOD. 23/24 CROMADO TEXTURIZADO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11973.jpg,catalog/products/11973.jpg,catalog/products/11973.jpg,catalog/products/11973.jpg
2389,Default,simple,Categorias/Categorias/Guidões/Linha Honda,base,GUIDAO CG TITAN 160/START 160/FAN 160 MOD. 25 CROMADO TEXTURIZADO COM BUCHA PARA FIXACAO DE PESO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11968.jpg,catalog/products/11968.jpg,catalog/products/11968.jpg,catalog/products/11968.jpg
3513,Default,simple,Categorias/Cavaletes,base,CAVALETE LATERAL COM BORRACHA BROS MOD. 13/24 & XRE MOD. 16/24 PRETO,,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11972.jpg,catalog/products/11972.jpg,catalog/products/11972.jpg,catalog/products/11972.jpg
1048 CRS DD,Default,simple,,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE CRISTAL FRISADA (DIANTEIRO DIR) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11987.jpg,catalog/products/11987.jpg,catalog/products/11987.jpg,"catalog/products/11987.jpg,catalog/products/11988.jpg,catalog/products/11989.jpg"
1048 CRS DE,Default,simple,,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE CRISTAL FRISADA (DIANTEIRO ESQ) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11984.jpg,catalog/products/11984.jpg,catalog/products/11984.jpg,"catalog/products/11984.jpg,catalog/products/11985.jpg,catalog/products/11986.jpg"
1048 LA DD,Default,simple,,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE LARANJA FRISADA (DIANTEIRO DIR) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11981.jpg,catalog/products/11981.jpg,catalog/products/11981.jpg,"catalog/products/11981.jpg,catalog/products/11982.jpg,catalog/products/11983.jpg"
1048 LA DE,Default,simple,,base,PISCA FAZER 250 MOD. 11/14 COM CARCACA PRETA E LENTE LARANJA FRISADA (DIANTEIRO ESQ) COM LAMPADA,"Capa e carcaça preta em ABS, interior metalizado e lentes em acrílico cristal.

",,0.01,,,,0.08000000,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11978.jpg,catalog/products/11978.jpg,catalog/products/11978.jpg,"catalog/products/11978.jpg,catalog/products/11979.jpg,catalog/products/11980.jpg"
4022 CRS,Default,simple,,base,"LENTE FRISADA PISCA FAZER 250 MOD. 11/14, FACTOR 125 MOD. 09/12, FACTOR 150 MOD. 19/21 - CRISTAL",,,0.01,,,,0.01,1,"Catálogo, Pesquisa",Taxable Goods,1000,1,,,,,AWA Motos,catalog/products/11976.jpg,catalog/products/11976.jpg,catalog/products/11976.jpg,"catalog/products/11976.jpg,catalog/products/11977.jpg"
